"Settlement.id","long","lat","Name","Metric...System","Demographics...Projected.household.count","Demand..household....Target.household.count","Demand...Projected.nodal.demand.per.year","System..grid....Transformer.cost","Demographics...Population.count","Demographics...Projected.population.count","order","piece","group","id","fake.node","root","branch","dist","MV.line.per.kwh","near.sighted.sequence","depth","Total.Downstream.Demand.kWh","Total.Downstream.Network.Extent.m","Selection.Criteria","far.sighted.sequence"
"624",128.056328,-3.591143,810311001001,"grid",56,56,57456,6000,253,253,1,"1","428.1","428",FALSE,63,"63",68.2997038842261,0.0011887305744261,130,0,57456,68.2997038842261,0.0011887305744261,126
"356",130.855711,-3.637166,810702100102,"grid",6,6,6156,3000,20,20,1,"1","236.1","236",FALSE,501,"501",7.34017399637101,0.00119236094807846,131,0,6156,7.34017399637101,0.00119236094807846,127
"1320",127.174023875779,-3.63609818031909,810904000699,"grid",176,176,180576,13000,824,824,1,"1","580.1","580",FALSE,23,"23",216.592512357946,0.00119945348417257,132,0,180576,216.592512357946,0.00119945348417257,128
"1241",129.018741,-3.206698,810306000601,"grid",33,33,33858,3000,161,161,1,"1","370.1","370",FALSE,388,"388",43.5273589123764,0.00128558564925207,134,0,33858,43.5273589123764,0.00128558564925207,129
"865",128.131267,-3.748867,817101000306,"grid",31,31,31806,3000,124,124,1,"1","363.1","363",FALSE,118,"118",41.2782554920101,0.00129781347833774,135,0,31806,41.2782554920101,0.00129781347833774,130
"347",130.830051,-3.757985,810702005602,"grid",20,20,20520,3000,86,86,1,"1","317.1","317",FALSE,495,"495",26.8104829052256,0.00130655374781801,136,0,20520,26.8104829052256,0.00130655374781801,131
"590",128.421061,-3.554657,810309001001,"grid",168,168,172368,13000,895,895,1,"1","586.1","586",FALSE,286,"286",226.713738666808,0.00131528902503254,137,0,172368,226.713738666808,0.00131528902503254,132
"796",128.689397,-3.349595,810603300602,"grid",83,83,85158,7000,199,199,1,"1","510.1","510",FALSE,322,"322",112.797734203261,0.00132457002516805,138,0,85158,112.797734203261,0.00132457002516805,133
"42",128.971972999999,-3.287418,810305001401,"grid",77,77,79002,7000,366,366,1,"1","500.1","500",FALSE,370,"370",105.103787531539,0.00133039400941165,139,0,79002,105.103787531539,0.00133039400941165,134
"598",128.192675,-3.556314,810311001501,"grid",63,63,64638,7000,279,279,1,"1","468.1","468",FALSE,179,"179",88.7690595977353,0.00137332621055316,140,0,64638,88.7690595977353,0.00137332621055316,135
"1051",129.082203999999,-3.340938,810308002102,"grid",5,5,5130,3000,18,18,1,"1","234.1","234",FALSE,401,"401",7.21509397029915,0.00140645106633512,141,0,5130,7.21509397029915,0.00140645106633512,136
"599",128.742914,-2.85567,810604101501,"grid",28,28,28728,3000,160,160,1,"1","360.1","360",FALSE,348,"348",40.4969513548129,0.00140966831505197,142,0,28728,40.4969513548129,0.00140966831505197,137
"287",128.177710999999,-3.70509,817101001001,"grid",90,90,92340,7000,341,341,1,"1","528.1","528",FALSE,148,"148",130.437123882727,0.00141257444100852,143,0,92340,130.437123882727,0.00141257444100852,138
"846",129.951899999999,-3.349914,810703101201,"grid",59,59,60534,6000,196,196,1,"1","467.1","467",FALSE,450,"450",88.7183815691615,0.00146559588940367,144,0,60534,88.7183815691615,0.00146559588940367,139
"249",128.546389,-2.851675,810604001701,"grid",38,38,38988,3000,205,205,1,"1","408.1","408",FALSE,306,"306",57.6546650910887,0.00147877975508076,145,0,38988,57.6546650910887,0.00147877975508076,140
"26",128.400519,-2.871242,810604001101,"grid",6,6,6156,3000,22,22,1,"1","245.1","245",FALSE,275,"275",9.1945360236855,0.00149358934757724,146,0,6156,9.1945360236855,0.00149358934757724,141
"789",128.680246,-3.356892,810603300601,"grid",136,136,139536,11000,327,327,1,"1","578.1","578",FALSE,320,"320",212.184907919467,0.00152064634158545,147,0,139536,212.184907919467,0.00152064634158545,142
"591",129.921972,-3.335333,810703100502,"grid",30,30,30780,3000,111,111,1,"1","382.1","382",FALSE,444,"444",46.845136119238,0.00152193424688883,148,0,30780,46.845136119238,0.00152193424688883,143
"221",128.370082,-3.359959,810603000103,"grid",54,54,55404,6000,230,230,1,"1","461.1","461",FALSE,269,"269",85.2557314628595,0.00153880101550176,149,0,55404,85.2557314628595,0.00153880101550176,144
"300",129.908612119643,-4.55576065565077,810301000399,"grid",440,440,451440,31000,1911,1911,1,"1","694.1","694",FALSE,442,"442",708.270513776481,0.00156891395041751,150,0,451440,708.270513776481,0.00156891395041751,145
"734",128.945719999999,-3.3081,810305100501,"grid",168,168,172368,13000,748,748,1,"1","610.1","610",FALSE,363,"363",277.673491625345,0.00161093411552808,151,0,172368,277.673491625345,0.00161093411552808,146
"607",130.823306,-3.706617,810702004301,"grid",68,68,69768,7000,305,305,1,"1","511.1","511",FALSE,487,"487",113.495078704648,0.00162674978076838,152,0,69768,113.495078704648,0.00162674978076838,147
"666",128.289516999999,-3.620944,810310000102,"grid",43,43,44118,3000,188,188,1,"1","436.1","436",FALSE,248,"248",72.0740134740412,0.00163366456942838,153,0,44118,72.0740134740412,0.00163366456942838,148
"451",128.650355999999,-2.847827,810604100201,"grid",24,24,24624,3000,100,100,1,"1","361.1","361",FALSE,316,"316",40.5381028477956,0.00164628422871165,154,0,24624,40.5381028477956,0.00164628422871165,149
"738",128.720176,-2.862116,810604101001,"grid",15,15,15390,3000,53,53,1,"1","311.1","311",FALSE,344,"344",25.7373130902846,0.00167234003185735,155,0,15390,25.7373130902846,0.00167234003185735,150
"112",128.691934,-3.346443,810603300701,"grid",47,47,48222,6000,184,184,1,"1","454.1","454",FALSE,328,"328",82.3287946885192,0.00170728702020902,156,0,48222,82.3287946885192,0.00170728702020902,151
"416",128.321009,-3.566639,810310000502,"grid",29,29,29754,3000,128,128,1,"1","391.1","391",FALSE,255,"255",50.986875783576,0.00171361416224965,157,0,29754,50.986875783576,0.00171361416224965,152
"195",129.111261,-3.349569,810305002301,"grid",14,14,14364,3000,69,69,1,"1","307.1","307",FALSE,402,"402",24.7337358966542,0.00172192536178323,158,0,14364,24.7337358966542,0.00172192536178323,153
"1013",130.677045999999,-3.405941,810704000101,"grid",244,244,250344,19000,608,608,1,"1","648.1","648",FALSE,479,"479",438.161800178547,0.00175023887202628,159,0,250344,438.161800178547,0.00175023887202628,154
"1028",128.230157999999,-3.627886,817103001001,"grid",26,26,26676,3000,110,110,1,"1","380.1","380",FALSE,215,"215",46.7786166460353,0.00175358436969693,160,0,26676,46.7786166460353,0.00175358436969693,155
"203",128.592073,-2.852338,810604001801,"grid",26,26,26676,3000,110,110,1,"1","383.1","383",FALSE,310,"310",47.1420217880144,0.00176720729449747,161,0,26676,47.1420217880144,0.00176720729449747,156
"364",128.228983,-3.652495,817103001415,"grid",19,19,19494,3000,79,79,1,"1","348.1","348",FALSE,214,"214",34.9928245698107,0.0017950561490618,162,0,19494,34.9928245698107,0.0017950561490618,157
"961",128.333892999999,-3.546887,810310000503,"grid",12,12,12312,3000,51,51,1,"1","297.1","297",FALSE,262,"262",22.1722544311246,0.0018008653696495,163,0,12312,22.1722544311246,0.0018008653696495,158
"22",128.115039999999,-3.06617,810602002008,"grid",17,17,17442,3000,52,52,1,"1","340.1","340",FALSE,95,"95",31.6521101597052,0.00181470646483805,164,0,17442,31.6521101597052,0.00181470646483805,159
"475",129.021916,-3.206585,810306001403,"grid",104,104,106704,9000,351,351,1,"1","564.1","564",FALSE,390,"390",194.632971156341,0.00182404568859969,165,0,106704,194.632971156341,0.00182404568859969,160
"1303",128.988494,-3.218796,810306000301,"grid",29,29,29754,3000,116,116,1,"1","399.1","399",FALSE,378,"378",54.3824348359049,0.00182773525697066,166,0,29754,54.3824348359049,0.00182773525697066,161
"1156",128.272634,-3.700579,817102100702,"grid",10,10,10260,3000,38,38,1,"1","287.1","287",FALSE,237,"237",19.0730487338694,0.00185897161148825,167,0,10260,19.0730487338694,0.00185897161148825,162
"1177",128.166599999999,-3.662948,817103100401,"grid",108,108,110808,9000,590,590,1,"1","576.1","576",FALSE,139,"139",211.694339160036,0.00191046078947401,168,0,110808,211.694339160036,0.00191046078947401,163
"1236",128.495058,-2.856631,810604001501,"grid",7,7,7182,3000,30,30,1,"1","266.1","266",FALSE,300,"300",13.7531943686366,0.00191495326770212,169,0,7182,13.7531943686366,0.00191495326770212,164
"1163",128.238851,-3.642869,817103001302,"grid",13,13,13338,3000,54,54,1,"1","314.1","314",FALSE,225,"225",26.1529495421943,0.00196078494093524,170,0,13338,26.1529495421943,0.00196078494093524,165
"476",129.834494,-3.329421,810304101001,"grid",21,21,21546,3000,91,91,1,"1","367.1","367",FALSE,432,"432",42.2565128923226,0.00196122309905888,171,0,21546,42.2565128923226,0.00196122309905888,166
"136",128.134503999999,-3.084612,810602002003,"grid",10,10,10260,3000,30,30,1,"1","293.1","293",FALSE,122,"122",20.2550955624874,0.00197418085404361,172,0,10260,20.2550955624874,0.00197418085404361,167
"827",128.158143,-3.664538,817103100306,"grid",43,43,44118,3000,183,183,1,"1","464.1","464",FALSE,134,"134",87.211114077584,0.00197676943826973,173,0,44118,87.211114077584,0.00197676943826973,168
"161",128.440745999999,-3.626467,810309000201,"grid",128,128,131328,11000,472,472,1,"1","600.1","600",FALSE,290,"290",260.458370383147,0.00198326610001787,174,0,131328,260.458370383147,0.00198326610001787,169
"983",130.879309,-3.609904,810702100105,"grid",12,12,12312,3000,40,40,1,"1","306.1","306",FALSE,505,"505",24.4565209536831,0.00198639708850578,175,0,12312,24.4565209536831,0.00198639708850578,170
"69",129.975427958506,-3.38226793181162,810703100999,"grid",177,177,181602,13000,106,106,1,"1","631.1","631",FALSE,457,"457",362.307312002012,0.00199506234513944,176,0,181602,362.307312002012,0.00199506234513944,171
"1017",128.329777,-3.307989,810603002101,"grid",11,11,11286,3000,36,36,1,"1","300.1","300",FALSE,258,"258",22.838437983375,0.00202360783124003,178,0,11286,22.838437983375,0.00202360783124003,172
"1264",128.164107,-3.588924,810311001203,"grid",84,84,86184,7000,341,341,1,"1","555.1","555",FALSE,137,"137",175.460149242932,0.00203587846053713,179,0,86184,175.460149242932,0.00203587846053713,173
"946",129.882069,-3.339233,810703100201,"grid",71,71,72846,7000,230,230,1,"1","546.1","546",FALSE,436,"436",150.602003643531,0.00206740251549202,180,0,72846,150.602003643531,0.00206740251549202,174
"288",128.195316999999,-3.55201,810311001601,"grid",31,31,31806,3000,143,143,1,"1","424.1","424",FALSE,182,"182",66.2307264739233,0.00208233435433325,181,0,31806,66.2307264739233,0.00208233435433325,175
"1120",128.233855,-3.731885,817102100403,"grid",8,8,8208,3000,33,33,1,"1","276.1","276",FALSE,219,"219",17.1987818471884,0.00209536815877051,182,0,8208,17.1987818471884,0.00209536815877051,176
"1029",129.815047999999,-3.321327,810304100801,"grid",37,37,37962,3000,132,132,1,"1","453.1","453",FALSE,429,"429",82.1802707417236,0.0021648035072368,184,0,37962,82.1802707417236,0.0021648035072368,177
"1128",128.190451,-3.720958,817101000906,"grid",3,3,3078,3000,12,12,1,"1","231.1","231",FALSE,173,"173",6.841941745456,0.00222285306869915,185,0,3078,6.841941745456,0.00222285306869915,178
"420",128.023432,-3.75043,810311100401,"grid",7,7,7182,3000,26,26,1,"1","274.1","274",FALSE,55,"55",16.0511108558894,0.00223490822276377,186,0,7182,16.0511108558894,0.00223490822276377,179
"1293",128.217082,-3.660788,817103001412,"grid",30,30,30780,3000,126,126,1,"1","433.1","433",FALSE,204,"204",70.4943479564121,0.00229026471593282,187,0,30780,70.4943479564121,0.00229026471593282,180
"196",128.178253,-3.660734,817103100502,"grid",28,28,28728,3000,138,138,1,"1","425.1","425",FALSE,146,"146",66.3500300404744,0.00230959447370072,188,0,28728,66.3500300404744,0.00230959447370072,181
"147",130.504539999999,-3.10782,810704000605,"grid",3,3,3078,3000,17,17,1,"1","235.1","235",FALSE,470,"470",7.24190090937727,0.00235279431753648,189,0,3078,7.24190090937727,0.00235279431753648,182
"1097",128.224193,-3.735018,817102100203,"grid",12,12,12312,3000,47,47,1,"1","331.1","331",FALSE,210,"210",29.0041385700043,0.00235576174220308,190,0,12312,29.0041385700043,0.00235576174220308,183
"831",127.019765,-3.31276,810402101902,"grid",6,6,6156,3000,21,21,1,"1","269.1","269",FALSE,19,"19",14.6831104279683,0.00238517063482266,191,0,6156,14.6831104279683,0.00238517063482266,184
"55",129.197253999999,-3.385828,810305002403,"grid",39,39,40014,3000,205,205,1,"1","482.1","482",FALSE,403,"403",96.6281968828969,0.00241485972117001,192,0,40014,96.6281968828969,0.00241485972117001,185
"663",130.629385,-3.31883,810704000402,"grid",249,249,255474,19000,565,565,1,"1","685.1","685",FALSE,475,"475",631.517065743142,0.00247194260763577,193,0,255474,631.517065743142,0.00247194260763577,186
"1201",128.418926,-2.864043,810604001301,"grid",30,30,30780,3000,250,250,1,"1","444.1","444",FALSE,282,"282",78.8670190505277,0.00256228132067991,194,0,30780,78.8670190505277,0.00256228132067991,187
"33",128.284943,-3.654396,817102100606,"grid",7,7,7182,3000,25,25,1,"1","281.1","281",FALSE,246,"246",18.5029161804524,0.00257629019499476,195,0,7182,18.5029161804524,0.00257629019499476,188
"660",128.08105,-3.588978,810311001003,"grid",30,30,30780,3000,136,136,1,"1","449.1","449",FALSE,79,"79",79.750126551002,0.00259097227261215,196,0,30780,79.750126551002,0.00259097227261215,189
"1060",129.868558,-3.335999,810703100202,"grid",12,12,12312,3000,37,37,1,"1","341.1","341",FALSE,435,"435",32.1260767053748,0.00260933046664837,197,0,12312,32.1260767053748,0.00260933046664837,190
"1158",127.939072999999,-3.387977,810602100310,"grid",20,20,20520,3000,122,122,1,"1","404.1","404",FALSE,39,"39",55.9968668411662,0.00272889214625566,201,0,20520,55.9968668411662,0.00272889214625566,191
"1225",128.778893,-3.647933,810308100501,"grid",24,24,24624,3000,65,65,1,"1","427.1","427",FALSE,352,"352",68.2805011961461,0.00277292483740035,202,0,24624,68.2805011961461,0.00277292483740035,192
"1194",128.118297,-3.010369,810602001607,"grid",58,58,59508,6000,232,232,1,"1","552.1","552",FALSE,100,"100",166.841586758214,0.00280368331582668,203,0,59508,166.841586758214,0.00280368331582668,193
"533",130.670868,-3.404655,810704000201,"grid",28,28,28728,3000,125,125,1,"1","450.1","450",FALSE,478,"478",80.6656387095678,0.00280791000799108,204,0,28728,80.6656387095678,0.00280791000799108,194
"740",128.725584,-2.862735,810604101301,"grid",70,70,71820,7000,263,263,1,"1","570.1","570",FALSE,346,"346",201.720288938211,0.00280869241072419,205,0,71820,201.720288938211,0.00280869241072419,195
"1295",129.963294999999,-3.364726,810703100802,"grid",34,34,34884,3000,197,197,1,"1","486.1","486",FALSE,453,"453",99.6037989258982,0.00285528606025393,207,0,34884,99.6037989258982,0.00285528606025393,196
"603",129.84251,-3.328883,810304101002,"grid",20,20,20520,3000,90,90,1,"1","409.1","409",FALSE,433,"433",58.7348969277419,0.00286232441168333,208,0,20520,58.7348969277419,0.00286232441168333,197
"98",128.884593,-2.856618,810314100302,"grid",89,89,91314,7000,517,517,1,"1","604.1","604",FALSE,360,"360",264.472827137748,0.00289630097397714,209,0,91314,264.472827137748,0.00289630097397714,198
"878",128.72367,-2.861769,810604101201,"grid",44,44,45144,3000,177,177,1,"1","358.1","358",FALSE,345,"345",39.5313526716652,0.000875672352287461,100,0,61560,181.15515390174,0.00294274129145127,199
"331",128.216224,-3.727165,817102100501,"grid",15,15,15390,3000,64,64,1,"1","502.1","502",FALSE,201,"201",105.694878170322,0.00686776336389354,299,0,67716,200.511153833425,0.00296106021964418,200
"809",128.215976,-3.726349,817102100502,"grid",51,51,52326,6000,228,228,2,"1","501.1","501",FALSE,201,"201-1",94.8162756631034,0.00181202988310024,300,1,52326,94.8162756631034,0.00181202988310024,201
"1076",129.956098999999,-3.352811,810703101101,"grid",9,9,9234,3000,33,33,1,"1","323.1","323",FALSE,451,"451",27.3945933725002,0.0029667092671107,210,0,9234,27.3945933725002,0.0029667092671107,202
"517",130.658246999999,-3.390512,810704000202,"grid",86,86,88236,7000,385,385,1,"1","602.1","602",FALSE,477,"477",263.723717216457,0.00298884488436078,211,0,88236,263.723717216457,0.00298884488436078,203
"431",128.273523,-3.644821,817102100607,"grid",15,15,15390,3000,58,58,1,"1","377.1","377",FALSE,239,"239",46.0273443258886,0.00299073062546385,212,0,15390,46.0273443258886,0.00299073062546385,204
"418",128.171573,-3.708002,817101000802,"grid",588,588,603288,41000,2607,2607,1,"1","608.1","608",FALSE,141,"141",276.341268581779,0.000458058619733493,60,0,627912,1878.6406391079,0.0029918852309048,205
"11",128.190146,-3.60816,817103100814,"grid",3,3,3078,3000,14,14,1,"1","246.1","246",FALSE,172,"172",9.23317383564205,0.00299973159052698,213,0,3078,9.23317383564205,0.00299973159052698,206
"1023",127.942381,-3.382767,810602100311,"grid",25,25,25650,3000,152,152,1,"1","443.1","443",FALSE,41,"41",77.4424234457053,0.0030191977951542,214,0,25650,77.4424234457053,0.0030191977951542,207
"561",128.409719999999,-3.430955,810603000302,"grid",33,33,33858,3000,160,160,1,"1","490.1","490",FALSE,277,"277",102.488696093437,0.00302701565637181,215,0,33858,102.488696093437,0.00302701565637181,208
"547",128.143296999999,-2.922286,810602002105,"grid",47,47,48222,6000,233,233,1,"1","544.1","544",FALSE,126,"126",146.393260488819,0.00303581893096136,216,0,48222,146.393260488819,0.00303581893096136,209
"854",128.982884,-3.214826,810306000201,"grid",28,28,28728,3000,117,117,1,"1","471.1","471",FALSE,377,"377",89.9650492562376,0.00313161547118621,217,0,28728,89.9650492562376,0.00313161547118621,210
"322",128.988677,-3.175941,810306001702,"grid",11,11,11286,3000,36,36,1,"1","351.1","351",FALSE,379,"379",35.8043849701499,0.00317246012494683,218,0,11286,35.8043849701499,0.00317246012494683,211
"453",130.82164,-3.703431,810702004401,"grid",19,19,19494,3000,108,108,1,"1","419.1","419",FALSE,485,"485",62.8520698509895,0.00322417512316556,219,0,19494,62.8520698509895,0.00322417512316556,212
"855",128.120421999999,-3.770973,817101000105,"grid",54,54,55404,6000,216,216,1,"1","244.1","244",FALSE,102,"102",8.97679788282505,0.000162024364356816,20,0,86184,284.468963703458,0.00330071664930216,213
"267",128.271427999999,-3.643568,817103001207,"grid",1,1,1026,3000,1,1,1,"1","218.1","218",FALSE,235,"235",3.44656207319162,0.00335922229355908,220,0,1026,3.44656207319162,0.00335922229355908,214
"1316",128.691273,-3.509141,810308002101,"grid",32,32,32832,3000,137,137,1,"1","506.1","506",FALSE,325,"325",110.467499642332,0.00336462900957397,221,0,32832,110.467499642332,0.00336462900957397,215
"912",129.054493386209,-3.34651669133402,810305002699,"grid",99,99,101574,9000,766,766,1,"1","630.1","630",FALSE,398,"398",343.751893587415,0.00338425082784389,222,0,101574,343.751893587415,0.00338425082784389,216
"1266",128.598061,-2.851343,810604001901,"grid",17,17,17442,3000,63,63,1,"1","410.1","410",FALSE,312,"312",59.091501138183,0.00338788562883746,223,0,17442,59.091501138183,0.00338788562883746,217
"627",128.621262,-3.582498,810308001603,"grid",150,150,153900,11000,739,739,1,"1","665.1","665",FALSE,313,"313",524.763014893018,0.00340976617864209,224,0,153900,524.763014893018,0.00340976617864209,218
"788",129.903673326107,-4.51253461709516,810301001299,"grid",48,48,49248,6000,196,196,1,"1","531.1","531",FALSE,441,"441",131.844624767438,0.0026771569356611,200,0,173394,591.523360110649,0.00341144076560117,219
"1288",128.387826999999,-3.386554,810603000102,"grid",24,24,24624,3000,103,103,1,"1","458.1","458",FALSE,272,"272",84.2338526966148,0.00342080298475531,225,0,24624,84.2338526966148,0.00342080298475531,220
"197",127.021226,-3.293072,810402000206,"grid",13,13,13338,3000,51,51,1,"1","374.1","374",FALSE,20,"20",45.6825977474569,0.00342499608243042,226,0,13338,45.6825977474569,0.00342499608243042,221
"1034",129.030257,-3.225587,810306000901,"grid",72,72,73872,7000,354,354,1,"1","598.1","598",FALSE,394,"394",253.861042033969,0.00343649883628397,227,0,73872,253.861042033969,0.00343649883628397,222
"1268",128.340458,-3.591095,810310000401,"grid",123,123,126198,11000,580,580,1,"1","647.1","647",FALSE,263,"263",436.347915118936,0.00345764524888616,228,0,126198,436.347915118936,0.00345764524888616,223
